Date,Current Ratio,Quick Ratio,Current Assets,Long-term debt to equity ratio,Share Holder Equity,Debt to Equity Ratio,Percentage of net profit to sale,Percentage of operating profit to sale,Percentage of Gross profit to sale,ROA,ROE,EPS,P/E,P/S,Stock book value,Stock Price,ROI,MarketReturn,Company,RealReturn,Risk,RealReturnClass,RiskClass
2018-06-30,1.18,0.0,327,9676.0,-3042,-3.1808,0.0179,0.2747,0.746,0.0044,-0.0122,-0.5,0.0,10.13,-5.71,157.23,0.0756,2718.3701171875,SBAC,0.1584,0.099,,
2018-03-31,1.21,0.0,303,9364.0,-2588,-3.6182,0.0556,0.273,0.7446,0.0134,-0.0416,0.27,673.43,10.71,-6.1,161.62,0.076,2640.8701171875,SBAC,0.1573,0.0283,,
2017-12-31,0.93,0.0,260,9291.0,-2599,-3.5748,0.0602,0.2658,0.7417,0.0142,-0.0475,0.06,204.02,11.45,-7.53,167.3,0.0727,2673.610107421875,SBAC,0.1542,0.2333,,
2017-09-30,0.32,0.0,324,8186.0,-2258,-3.6253,0.0594,0.2628,0.7419,0.0138,-0.0495,0.41,185.93,11.25,-7.16,159.9,0.0723,2519.360107421875,SBAC,0.1503,0.0283,,
2017-06-30,0.32,0.0,336,7906.0,-1986,-3.9809,0.0221,0.261,0.7426,0.005,-0.0196,0.08,167.86,10.16,-7.4,141.0,0.0683,2423.409912109375,SBAC,0.1455,0.2828,,
2017-03-31,1.32,0.0,301,8646.0,-1916,-4.5125,0.0368,0.2396,0.7405,0.0081,-0.0339,0.31,425.94,9.71,-8.04,132.04,0.061,2362.719970703125,SBAC,0.1335,0.5162,,
2016-12-31,0.37,0.0,325,8148.0,-1996,-4.0822,0.0471,0.2368,0.7417,0.0102,-0.0446,0.04,240.45,8.84,-7.45,117.82,0.0592,2238.830078125,SBAC,0.1238,0.1273,,
2016-09-30,1.16,0.0,858,8515.0,-1669,-5.1019,0.0634,0.2229,0.7383,0.0137,-0.0623,-0.12,165.69,7.76,-6.13,101.07,0.0542,2168.27001953125,SBAC,0.1166,0.3536,,
2016-06-30,0.36,0.0,291,7914.0,-1608,-4.9216,-0.0234,0.1829,0.734,-0.0051,0.0229,0.26,135.54,8.52,-8.18,109.78,0.0447,2098.860107421875,SBAC,0.1013,0.6718,,
2016-03-31,1.21,0.0,283,8452.0,-1631,-5.1821,-0.0264,0.1971,0.7317,-0.0058,0.0279,0.43,0.0,8.25,-8.19,105.65,0.0469,2059.739990234375,SBAC,0.0937,0.1556,,
2015-12-31,1.08,0.0,294,8432.0,-1706,-4.9426,-0.1074,0.1904,0.7285,-0.0235,0.1263,0.25,0.0,7.69,-7.55,98.05,0.0455,2043.93994140625,SBAC,0.0945,0.099,,
2015-09-30,1.16,0.0,335,8447.0,-1698,-4.9747,-0.1265,0.1998,0.7269,-0.0271,0.1828,-1.23,0.0,8.07,-7.58,102.84,0.0469,1920.030029296875,SBAC,0.0945,0.099,,
2015-06-30,1.1,0.0,344,8216.0,-1133,-7.2515,-0.042,0.2304,0.7239,-0.0088,0.0869,0.22,0.0,8.06,-7.61,102.39,0.0546,2063.110107421875,SBAC,0.1041,0.5445,,
2015-03-31,1.14,0.0,325,7930.0,-1037,-7.6471,-0.066,0.225,0.7222,-0.0137,0.2286,-0.61,0.0,8.99,-12.73,112.53,0.0547,2067.889892578125,SBAC,0.1123,0.0071,,
2014-12-31,0.99,0.0,327,7828.0,-661,-11.8427,-0.0164,0.22,0.7191,-0.0032,0.2475,0.0,0.0,9.29,-14.31,114.62,0.0516,2058.89990234375,SBAC,0.1091,0.2192,,
2014-09-30,0.5,0.0,674,6472.0,-298,-21.7181,-0.0302,0.2045,0.7138,-0.0059,-0.2866,-0.13,0.0,9.3,-21.19,108.41,0.0484,1972.2900390625,SBAC,0.1025,0.2263,,
2014-06-30,0.23,0.0,314,5779.0,159,36.3459,-0.0036,0.1956,0.7077,-0.0007,-0.0147,-0.07,0.0,9.74,-47.09,108.55,0.0445,1960.22998046875,SBAC,0.0951,0.2758,,
2014-03-31,0.68,0.0,516,6366.0,396,16.0758,-0.0239,0.1795,0.6978,-0.0046,-0.0782,0.01,0.0,9.52,81.16,100.13,0.0389,1872.3399658203125,SBAC,0.0851,0.396,,
2013-12-31,0.46,0.0,344,5395.0,357,15.112,-0.0422,0.1764,0.6879,-0.0084,-0.1135,-0.14,0.0,8.83,28.94,89.03,0.0392,1848.3599853515625,SBAC,0.0796,0.0212,,
2013-09-30,1.54,0.0,390,5637.0,448,12.5826,-0.0697,0.1599,0.6857,-0.0135,-0.1576,0.16,0.0,8.75,31.64,87.94,0.0347,1681.550048828125,SBAC,0.0753,0.3182,,
2013-06-30,1.65,0.0,352,5631.0,436,12.9151,-0.1385,0.153,0.6872,-0.0253,-0.291,-0.28,0.0,7.98,22.5,78.76,0.032,1606.280029296875,SBAC,0.0678,0.1909,,
2013-03-31,0.4,0.0,270,4885.0,697,7.0086,-0.1665,0.1526,0.694,-0.0299,-0.3153,-0.18,0.0,7.71,21.28,72.55,0.033,1569.18994140625,SBAC,0.0661,0.0707,,
2012-12-31,0.45,0.0,389,4881.0,653,7.4747,-0.1887,0.1541,0.7065,-0.0334,-0.3926,-0.44,0.0,8.05,12.84,70.48,0.0324,1426.18994140625,SBAC,0.0665,0.0424,,
2012-09-30,2.26,0.0,1557,4776.0,441,10.8299,-0.186,0.1754,0.7156,-0.0338,-0.5368,-0.43,0.0,8.66,13.51,69.48,0.0371,1440.6700439453125,SBAC,0.0707,0.3323,,
2012-06-30,0.29,0.0,303,3091.0,480,6.4396,-0.1767,0.1729,0.7183,-0.0343,-0.751,-0.44,0.0,8.52,17.02,61.57,0.0384,1362.1600341796875,SBAC,0.0769,0.0919,,
2012-03-31,5.31,0.0,605,3565.0,260,13.7115,-0.1591,0.1757,0.7178,-0.0307,-1.25,-0.2,0.0,8.14,14.13,55.84,0.0365,1408.469970703125,SBAC,0.0763,0.1344,,
2011-12-31,1.02,0.0,129,3349.0,-11,-304.4545,-0.1803,0.1588,0.7096,-0.0351,-1.5701,-0.27,0.0,7.66,22.22,49.73,0.0333,1257.5999755859375,SBAC,0.071,0.2263,,
2011-09-30,1.96,0.0,261,3334.0,6,555.6667,-0.2,0.1412,0.7,-0.0384,-0.8382,-0.3,0.0,6.75,-407.46,42.05,0.0292,1131.4200439453125,SBAC,0.0635,0.2899,,
2011-06-30,2.73,0.0,353,3319.0,113,29.3717,-0.2066,0.1342,0.6938,-0.0392,-0.5399,-0.27,0.0,5.61,585.93,33.75,0.0275,1320.6400146484375,SBAC,0.0575,0.1202,,
2011-03-31,1.44,0.0,173,3005.0,213,14.108,-0.2952,0.1267,0.6862,-0.0557,-0.5877,-0.3,0.0,6.44,36.89,37.38,0.0258,1325.8299560546875,SBAC,0.054,0.1202,,
2010-12-31,1.12,0.0,147,2827.0,317,8.918,-0.3094,0.1196,0.6826,-0.0574,-0.4706,-0.34,0.0,6.92,20.66,38.84,0.024,1257.6400146484375,SBAC,0.0504,0.1273,,
2010-09-30,1.79,0.0,278,2792.0,372,7.5054,-0.3278,0.1153,0.6787,-0.0592,-0.412,-0.3,0.0,7.4,14.51,40.07,0.0225,1141.199951171875,SBAC,0.047,0.1061,,
2010-06-30,1.93,0.0,303,2778.0,398,6.9799,-0.3663,0.109,0.678,-0.0643,-0.3913,-0.72,0.0,7.56,12.19,39.45,0.0206,1030.7099609375,SBAC,0.0436,0.1344,,
2010-03-31,1.33,0.0,185,2472.0,562,4.3986,-0.2817,0.1021,0.6778,-0.0485,-0.2573,-0.32,0.0,6.62,9.59,33.29,0.0188,1169.4300537109375,SBAC,0.0398,0.1273,,
2009-12-31,1.49,0.0,237,2460.0,600,4.1,-0.2541,0.0991,0.6757,-0.0431,-0.219,-0.37,0.0,7.27,7.35,35.31,0.0179,1115.0999755859375,SBAC,0.037,0.0636,,
2021-12-31,1.2,0.0,4358,1878.0,7617,0.2466,0.0983,0.1442,0.7299,0.0483,0.0825,0.23,45.78,5.18,4.64,126.34,0.0974,4766.18017578125,EA,0.2267,1.4425,,
2021-09-30,1.32,0.0,3390,1877.0,7856,0.2389,0.1227,0.1701,0.7297,0.061,0.1,1.02,59.25,5.82,4.87,131.54,0.1163,4307.5400390625,EA,0.225,1.3364,,
2021-06-30,1.89,0.0,4677,1877.0,7728,0.2429,0.1182,0.1568,0.7341,0.0542,0.0856,0.71,52.28,6.42,5.12,141.67,0.0992,4297.5,EA,0.227,1.2092,,
2021-03-31,2.43,0.0,7213,1876.0,7840,0.2393,0.1487,0.1858,0.7346,0.0691,0.1057,0.27,61.67,7.29,5.28,143.08,0.1205,3972.889892578125,EA,0.2317,1.5061,,
2020-12-31,2.21,0.0,7721,397.0,7963,0.0499,0.2079,0.2243,0.7453,0.1019,0.1508,0.72,47.03,6.98,4.91,134.5,0.1548,3756.070068359375,EA,0.294,2.4254,,
2020-09-30,2.75,0.0,6830,397.0,8075,0.0492,0.2351,0.2472,0.7583,0.1167,0.172,0.63,35.36,7.36,5.15,142.5,0.1688,3363.0,EA,0.3497,0.9899,,
2020-06-30,2.61,0.0,6690,397.0,7782,0.051,0.3427,0.2594,0.746,0.1797,0.2676,1.25,28.78,6.79,4.64,129.24,0.1852,3100.2900390625,EA,0.3853,1.1597,,
2020-03-31,2.45,0.0,6517,397.0,7461,0.0532,0.5489,0.261,0.7528,0.2853,0.4289,1.48,19.39,6.65,4.86,130.87,0.1822,2584.590087890625,EA,0.4011,0.2121,,
2019-12-31,2.84,0.0,6629,995.0,7237,0.1375,0.5252,0.2301,0.7446,0.2798,0.4319,1.18,9.69,5.3,3.83,99.27,0.1643,3230.780029296875,EA,0.3764,1.2657,,
2019-09-30,3.32,0.0,6040,995.0,7158,0.139,0.5401,0.2205,0.748,0.2879,0.4517,2.89,11.2,5.9,4.28,106.55,0.1585,2976.739990234375,EA,0.3488,0.4101,,
2019-06-30,3.52,0.0,5800,995.0,6485,0.1534,0.4275,0.2212,0.7423,0.2385,0.3821,4.75,10.55,5.74,3.97,96.94,0.168,2941.760009765625,EA,0.3531,0.6718,,
2019-03-31,2.82,0.0,6381,994.0,5331,0.1865,0.2059,0.2012,0.7329,0.1181,0.1918,0.69,14.07,6.08,4.58,100.35,0.1579,2834.39990234375,EA,0.3524,0.7142,,
2018-12-31,2.99,0.0,6247,994.0,5344,0.186,0.2677,0.2934,0.7584,0.166,0.2763,0.86,30.25,6.24,5.63,100.72,0.2537,2506.85009765625,EA,0.4517,6.7741,,
2018-09-30,3.52,0.0,5803,993.0,5317,0.1868,0.1876,0.2498,0.7353,0.1143,0.2013,0.83,17.04,4.56,4.4,78.2,0.2221,2913.97998046875,EA,0.5321,2.2345,,
2018-06-30,3.84,0.0,5624,993.0,5260,0.1888,0.143,0.2048,0.7234,0.0829,0.151,0.95,38.15,7.15,6.83,119.41,0.1778,2718.3701171875,EA,0.4394,3.1325,,
2018-03-31,2.41,0.0,6004,992.0,4595,0.2159,0.2025,0.2784,0.752,0.1283,0.2377,1.95,62.67,8.95,8.1,139.76,0.2665,2640.8701171875,EA,0.4917,6.272,,
2017-12-31,1.92,0.0,5966,992.0,4086,0.2428,0.1967,0.2744,0.7554,0.1266,0.2355,-0.6,35.97,7.25,8.0,120.15,0.2665,2673.610107421875,EA,0.604,0.0,,
2017-09-30,2.38,0.0,5415,991.0,4388,0.2258,0.2335,0.2783,0.752,0.1545,0.2881,-0.07,32.54,6.36,7.82,104.12,0.2768,2519.360107421875,EA,0.6171,0.7283,,
2017-06-30,3.01,0.0,4902,991.0,4486,0.2209,0.2331,0.2801,0.7466,0.1577,0.2983,2.06,30.79,7.14,8.21,117.0,0.2862,2423.409912109375,EA,0.6422,0.6647,,
2017-03-31,2.15,0.0,5199,990.0,4060,0.2438,0.1996,0.2526,0.7321,0.1337,0.259,1.81,28.01,6.44,7.22,104.77,0.2592,2362.719970703125,EA,0.6196,1.9092,,
2016-12-31,1.74,1.73,5101,990.0,3549,0.279,0.281,0.2255,0.7142,0.184,0.3644,0.0,28.8,5.66,6.73,88.72,0.2289,2238.830078125,EA,0.5474,2.1425,,
2016-09-30,2.08,2.05,4260,990.0,3608,0.2744,0.2762,0.2234,0.7027,0.186,0.3659,-0.13,19.23,5.28,6.75,78.05,0.2432,2168.27001953125,EA,0.5278,1.0112,,
2016-06-30,2.41,2.39,3972,989.0,3716,0.2661,0.2585,0.2119,0.6953,0.1767,0.3479,1.4,21.59,5.87,7.04,84.63,0.2478,2098.860107421875,EA,0.5513,0.3253,,
2016-03-31,1.8,0.0,4354,991.0,3396,0.2918,0.263,0.2043,0.692,0.1832,0.3587,2.77,20.86,5.34,6.08,75.08,0.2579,2059.739990234375,EA,0.5696,0.7142,,
2015-12-31,1.32,1.31,4152,7.0,3012,0.0023,0.1526,0.1783,0.6813,0.1072,0.2081,-0.14,18.61,4.81,5.81,65.52,0.2418,2043.93994140625,EA,0.5621,1.1384,,
2015-09-30,1.44,1.42,3646,13.0,3146,0.0041,0.1938,0.2206,0.7189,0.1396,0.275,-0.45,35.47,5.12,7.01,68.1,0.3103,1920.030029296875,EA,0.6271,4.8437,,
2015-06-30,1.64,1.62,3326,25.0,3336,0.0075,0.218,0.2438,0.7258,0.1632,0.3349,1.32,26.86,5.03,6.64,67.14,0.3538,2063.110107421875,EA,0.7739,3.0759,,
2015-03-31,1.35,1.34,3720,31.0,3036,0.0102,0.1938,0.21,0.6835,0.1469,0.3151,1.2,22.26,4.78,6.14,65.9,0.307,2067.889892578125,EA,0.7694,3.3093,,
2014-12-31,1.22,1.21,3754,37.0,2687,0.0138,0.1902,0.2003,0.6816,0.1448,0.3229,0.44,21.75,4.17,5.95,58.29,0.2904,2058.89990234375,EA,0.6866,1.1738,,
2014-09-30,1.48,1.45,3532,591.0,2670,0.2213,0.096,0.1059,0.629,0.0697,0.1619,0.01,17.65,3.36,5.38,46.59,0.1443,1972.2900390625,EA,0.4766,10.3308,,
2014-06-30,1.64,1.62,2930,586.0,2713,0.216,0.0315,0.0422,0.6042,0.0222,0.0514,1.04,29.41,2.71,4.12,35.29,0.0552,1960.22998046875,EA,0.2075,6.3003,,
2014-03-31,1.31,1.29,3138,580.0,2422,0.2395,0.0022,0.0092,0.6232,0.0015,0.0035,1.21,118.49,2.91,4.1,35.55,0.0115,1872.3399658203125,EA,0.0673,3.0901,,
2013-12-31,1.1,1.08,2921,575.0,2004,0.2869,-0.0098,-0.0005,0.6086,-0.0071,-0.0159,-1.0,0.0,2.51,3.69,28.75,-0.0007,1848.3599853515625,EA,0.0108,0.8627,,
2013-09-30,1.26,1.23,2340,570.0,2286,0.2493,0.0601,0.0665,0.6437,0.046,0.1009,-0.89,0.0,1.93,3.51,22.73,0.0892,1681.550048828125,EA,0.0884,6.3569,,
2013-06-30,1.54,1.5,1884,564.0,2492,0.2263,0.0314,0.0367,0.6368,0.0239,0.0537,0.71,35.17,2.08,3.42,25.32,0.0501,1606.280029296875,EA,0.1438,2.7648,,
2013-03-31,1.21,1.19,2325,559.0,2267,0.2466,0.0258,0.0319,0.6344,0.0195,0.0439,1.04,56.96,1.87,2.8,22.78,0.0435,1569.18994140625,EA,0.0958,0.4667,,
2012-12-31,1.04,1.01,2229,554.0,1958,0.2829,0.0442,0.0447,0.6327,0.0341,0.0767,-0.15,54.82,1.45,2.34,17.54,0.0626,1426.18994140625,EA,0.1088,1.3506,,
2012-09-30,1.14,1.11,2332,549.0,2154,0.2549,0.0037,0.0081,0.6151,0.0028,0.0064,-1.21,30.62,1.17,2.21,14.39,0.0114,1440.6700439453125,EA,0.0747,3.6204,,
2012-06-30,1.46,1.42,1951,544.0,2552,0.2132,0.0137,0.0056,0.6187,0.0104,0.0228,0.63,0.0,1.01,1.82,12.58,0.0077,1362.1600341796875,EA,0.0192,0.2616,,
2012-03-31,1.23,1.2,2609,539.0,2458,0.2193,0.0183,0.0084,0.6143,0.0145,0.0304,1.22,68.0,0.99,1.53,12.24,0.0158,1408.469970703125,EA,0.0236,0.5728,,
2011-12-31,1.17,1.14,2806,534.0,2265,0.2358,-0.0448,-0.0479,0.5984,-0.0339,-0.0684,-0.62,77.8,1.32,2.13,16.34,-0.1261,1257.5999755859375,EA,-0.1123,10.0338,,
2011-09-30,1.39,1.34,2568,529.0,2540,0.2083,-0.0752,-0.0791,0.5888,-0.0597,-0.1136,-1.03,0.0,1.76,3.0,20.42,-0.3975,1131.4200439453125,EA,-0.4735,19.1909,,
2021-12-31,0.43,0.0,814,13448.0,18477,0.7278,0.3797,0.1568,0.5984,0.0467,0.0924,3.73,29.13,8.92,2.2,140.42,0.0218,4766.18017578125,DLR,0.0422,0.1273,,
2021-09-30,0.54,0.0,726,14088.0,17766,0.793,0.1523,0.1651,0.604,0.0186,0.0367,0.44,29.32,11.09,2.67,173.56,0.0227,4307.5400390625,DLR,0.045,0.0636,,
2021-06-30,0.55,0.0,751,13928.0,18164,0.7668,0.1185,0.1599,0.6092,0.0141,0.0276,0.45,59.4,8.92,2.25,140.77,0.0216,4297.5,DLR,0.0448,0.0778,,
2021-03-31,0.67,0.0,878,13257.0,18345,0.7226,0.1038,0.1558,0.6121,0.0123,0.0238,1.32,81.3,9.34,2.26,145.53,0.0209,3972.889892578125,DLR,0.043,0.0495,,
2020-12-31,0.41,0.0,712,13305.0,18446,0.7213,0.0676,0.1427,0.6119,0.0076,0.0147,0.04,87.83,8.8,2.07,135.26,0.0182,3756.070068359375,DLR,0.0395,0.1909,,
2020-09-30,0.71,0.0,1557,12875.0,18398,0.6998,0.1477,0.1477,0.616,0.0171,0.0336,-0.14,118.6,8.75,2.02,132.83,0.0192,3363.0,DLR,0.0377,0.0707,,
2020-06-30,0.57,0.0,1048,12372.0,17683,0.6997,0.1828,0.1634,0.6213,0.022,0.0448,0.2,56.31,9.31,2.11,138.53,0.022,3100.2900390625,DLR,0.0416,0.198,,
2020-03-31,0.45,0.0,774,12251.0,17177,0.7132,0.1868,0.1719,0.6248,0.0234,0.0496,0.9,46.87,8.91,2.02,133.1,0.0239,2584.590087890625,DLR,0.0464,0.1344,,
2019-12-31,0.32,0.0,395,10122.0,10608,0.9542,0.1539,0.1854,0.6285,0.0212,0.0467,1.5,46.25,8.55,1.98,129.04,0.0313,3230.780029296875,DLR,0.0559,0.5233,,
2019-09-30,0.33,0.0,312,10924.0,10211,1.0698,0.0653,0.1809,0.6306,0.0089,0.0197,0.24,46.92,7.19,2.17,110.27,0.03,2976.739990234375,DLR,0.0622,0.0919,,
2019-06-30,0.36,0.0,354,10843.0,10474,1.0352,0.0715,0.1748,0.6314,0.0098,0.021,0.15,118.43,7.72,2.42,118.43,0.0291,2941.760009765625,DLR,0.06,0.0636,,
2019-03-31,0.05,0.0,452,1756.0,10983,0.1599,0.0831,0.1758,0.6378,0.0115,0.0239,0.46,97.76,7.0,2.12,106.55,0.0294,2834.39990234375,DLR,0.0594,0.0212,,
2018-12-31,0.31,0.0,426,11101.0,10858,1.0224,0.0817,0.1806,0.6399,0.0113,0.023,0.14,84.67,7.09,2.02,106.68,0.0269,2506.85009765625,DLR,0.0571,0.1768,,
2018-09-30,0.34,0.0,363,9180.0,10763,0.8529,0.0904,0.1814,0.6422,0.0126,0.0249,0.33,77.57,6.42,1.8,94.63,0.0274,2913.97998046875,DLR,0.055,0.0354,,
2018-06-30,0.3,0.0,309,9106.0,10797,0.8434,0.0704,0.1658,0.643,0.0093,0.0182,0.32,74.46,6.53,1.9,99.03,0.0238,2718.3701171875,DLR,0.0519,0.2546,,
2018-03-31,0.34,0.0,339,9148.0,10937,0.8364,0.0728,0.1728,0.6382,0.0101,0.0202,0.42,99.43,6.49,1.86,97.44,0.0259,2640.8701171875,DLR,0.0503,0.1485,,
2017-12-31,0.23,0.0,290,8542.0,11049,0.7731,0.0704,0.1835,0.6363,0.0102,0.0214,0.24,89.37,6.13,1.72,91.16,0.0291,2673.610107421875,DLR,0.0558,0.2263,,
2017-09-30,0.46,0.0,469,8484.0,11173,0.7593,0.0859,0.2105,0.6406,0.0136,0.03,-0.02,96.63,6.64,1.81,97.6,0.0364,2519.360107421875,DLR,0.0666,0.5162,,
2017-06-30,0.32,0.0,271,6438.0,5031,1.2797,0.1737,0.2388,0.6415,0.0315,0.0762,0.36,81.11,7.01,1.85,100.58,0.0476,2423.409912109375,DLR,0.0857,0.792,,
2017-03-31,0.28,0.0,221,6201.0,5070,1.2231,0.164,0.2357,0.6405,0.0298,0.0728,0.41,37.96,6.61,3.07,95.28,0.047,2362.719970703125,DLR,0.0968,0.0424,,
2016-12-31,0.23,0.0,226,5839.0,5132,1.1378,0.155,0.232,0.6396,0.0281,0.0695,0.49,38.04,6.18,2.8,89.02,0.046,2238.830078125,DLR,0.0952,0.0707,,
2016-09-30,0.31,0.0,256,6025.0,5197,1.1593,0.1036,0.1874,0.6324,0.0184,0.0463,1.25,37.04,5.66,2.52,81.49,0.0362,2168.27001953125,DLR,0.0839,0.693,,
2016-06-30,0.36,0.0,217,6135.0,4326,1.4182,0.0338,0.1918,0.6307,0.0061,0.0152,0.19,55.81,5.63,2.44,79.81,0.0372,2098.860107421875,DLR,0.0747,0.0707,,
2016-03-31,0.41,0.0,231,6157.0,4445,1.3852,0.0833,0.1989,0.6317,0.0148,0.0367,0.27,192.89,6.5,3.0,88.73,0.0383,2059.739990234375,DLR,0.0769,0.0778,,
2015-12-31,0.34,0.0,252,5899.0,4537,1.3002,0.1237,0.2275,0.6307,0.0218,0.0534,-0.33,63.2,5.39,2.36,71.41,0.0436,2043.93994140625,DLR,0.0836,0.3748,,
2015-09-30,0.38,0.0,193,4749.0,4036,1.1767,0.123,0.2113,0.631,0.0217,0.0525,0.28,37.52,4.71,1.95,60.41,0.0406,1920.030029296875,DLR,0.086,0.2121,,
2015-06-30,0.38,0.0,195,4969.0,3890,1.2774,0.1672,0.2011,0.6281,0.0289,0.07,0.86,34.37,4.19,1.74,51.55,0.038,2063.110107421875,DLR,0.0801,0.1838,,
2015-03-31,0.31,0.0,162,4818.0,3858,1.2488,0.1232,0.1942,0.6256,0.0208,0.0502,0.75,25.7,4.26,1.81,51.91,0.0361,2067.889892578125,DLR,0.0755,0.1344,,
2014-12-31,0.26,0.0,189,4673.0,3914,1.1939,0.0823,0.1597,0.6262,0.0137,0.0332,-0.38,34.48,4.19,1.78,50.69,0.0292,2058.89990234375,DLR,0.0664,0.4879,,
2014-09-30,0.3,0.0,191,4740.0,4104,1.155,0.1438,0.2284,0.6265,0.0233,0.0579,0.8,51.31,4.14,1.74,50.29,0.041,1972.2900390625,DLR,0.0714,0.8344,,
2014-06-30,0.44,0.0,282,4859.0,4134,1.1754,0.1662,0.2352,0.6198,0.0266,0.0673,0.31,27.49,3.89,1.54,46.74,0.0418,1960.22998046875,DLR,0.0845,0.0566,,
2014-03-31,0.48,0.0,295,5007.0,3876,1.2918,0.1736,0.2462,0.6238,0.0277,0.0711,0.26,22.02,3.66,1.41,43.15,0.0436,1872.3399658203125,DLR,0.0872,0.1273,,
2013-12-31,0.29,0.0,219,4962.0,3647,1.3606,0.1835,0.2578,0.6255,0.0292,0.0761,0.35,19.16,3.33,1.28,38.71,0.0457,1848.3599853515625,DLR,0.0913,0.1485,,
2013-09-30,0.44,0.0,289,4780.0,3681,1.2986,0.1888,0.2612,0.6251,0.0301,0.0775,1.06,16.79,3.08,1.24,35.26,0.0465,1681.550048828125,DLR,0.0943,0.0566,,
2013-06-30,0.36,0.0,223,4698.0,3583,1.3112,0.128,0.2765,0.6365,0.0204,0.0517,0.37,17.6,3.27,1.31,37.48,0.0493,1606.280029296875,DLR,0.0981,0.198,,
2013-03-31,0.43,0.0,264,4682.0,3382,1.3844,0.13,0.2799,0.6374,0.0213,0.0536,0.34,29.48,3.7,1.52,42.45,0.0512,1569.18994140625,DLR,0.103,0.1344,,
2012-12-31,0.36,0.0,269,4279.0,3498,1.2233,0.1345,0.2862,0.6396,0.0226,0.0555,0.37,31.69,4.03,1.74,45.95,0.0534,1426.18994140625,DLR,0.1073,0.1556,,
2012-09-30,0.43,0.0,265,4080.0,3528,1.1565,0.1358,0.2933,0.6458,0.0235,0.0568,0.37,31.36,4.11,1.65,46.09,0.056,1440.6700439453125,DLR,0.1124,0.1838,,
2012-06-30,0.48,0.0,180,3400.0,2738,1.2418,0.1317,0.2891,0.6508,0.0238,0.0566,0.38,32.35,4.3,1.64,46.91,0.0571,1362.1600341796875,DLR,0.1163,0.0778,,
2012-03-31,0.5,0.0,161,3261.0,2633,1.2385,0.1269,0.2886,0.6557,0.0232,0.056,0.36,35.91,4.62,2.01,49.91,0.0576,1408.469970703125,DLR,0.118,0.0354,,
2011-12-31,0.47,0.0,186,2930.0,2580,1.1357,0.1232,0.2869,0.6548,0.0227,0.0562,0.35,36.33,4.51,1.98,48.69,0.0577,1257.5999755859375,DLR,0.1186,0.0071,,
2011-09-30,0.62,0.0,185,2787.0,2577,1.0815,0.1164,0.2881,0.6605,0.0215,0.0545,0.31,32.91,4.0,1.79,43.44,0.058,1131.4200439453125,DLR,0.119,0.0212,,
2011-06-30,0.57,0.0,169,3057.0,2134,1.4325,0.0985,0.2864,0.6553,0.0181,0.0474,0.33,28.45,3.26,1.44,35.56,0.0573,1320.6400146484375,DLR,0.1186,0.0495,,
2011-03-31,0.66,0.0,183,3045.0,2039,1.4934,0.0812,0.2835,0.6504,0.0146,0.0367,0.33,37.48,3.62,1.82,39.36,0.0556,1325.8299560546875,DLR,0.1161,0.1202,,
2010-12-31,0.48,0.0,142,2796.0,2055,1.3606,0.0682,0.2798,0.6509,0.0123,0.0303,0.28,44.14,3.49,1.65,36.64,0.055,1257.6400146484375,DLR,0.1137,0.0424,,
2010-09-30,0.91,0.0,211,2711.0,2049,1.3231,0.0603,0.2751,0.6495,0.0109,0.0261,0.11,47.89,3.16,1.42,32.09,0.0542,1141.199951171875,DLR,0.1122,0.0566,,
2010-06-30,2.19,0.0,431,2125.0,2032,1.0458,0.0693,0.2839,0.6607,0.0126,0.0287,0.11,65.57,3.96,1.66,38.03,0.056,1030.7099609375,DLR,0.1132,0.1273,,
2010-03-31,0.88,0.0,145,2168.0,1649,1.3147,0.075,0.2853,0.6618,0.0137,0.0309,0.18,55.96,3.89,1.51,35.26,0.0567,1169.4300537109375,DLR,0.1159,0.0495,,
2009-12-31,0.83,0.0,156,1784.0,1635,1.0911,0.0722,0.2794,0.6609,0.0131,0.0279,0.18,50.58,3.78,1.56,32.88,0.055,1115.0999755859375,DLR,0.1148,0.1202,,
2022-02-28,1.02,0.84,2655.0,1343.0,3563.0,0.3769,0.1589,0.2021,0.4655,0.1499,0.3494,2.97,45.06,5.35,11.64,374.37,0.3153,4373.93994140625,CTAS,0.733,0.1626,,
2021-11-30,1.22,1.01,2478.0,1343.0,3309.0,0.4059,0.155,0.196,0.4652,0.142,0.3205,2.76,33.1,5.23,12.22,420.05,0.2776,4567.0,CTAS,0.6804,2.6658,,
2021-08-31,1.09,0.89,2843.0,1643.0,3688.0,0.4455,0.1571,0.1966,0.4668,0.1389,0.317,3.11,39.22,6.04,12.27,392.91,0.2601,4522.68017578125,CTAS,0.6099,1.2374,,
2021-05-31,1.47,1.22,2979.0,2291.0,3817.0,0.6002,0.1561,0.1946,0.4658,0.1343,0.3021,2.47,37.17,5.81,9.88,350.13,0.2386,4204.10986328125,CTAS,0.5608,1.5203,,
2021-02-28,2.35,1.93,3103.0,2291.0,3598.0,0.6367,0.1435,0.1791,0.4585,0.1218,0.2778,2.37,34.19,5.3,8.82,320.53,0.2089,3811.14990234375,CTAS,0.4973,2.1001,,
2020-11-30,2.06,1.7,2666.0,2290.0,3605.0,0.6352,0.1393,0.1766,0.4583,0.1205,0.2808,2.62,35.15,5.0,10.22,350.36,0.2092,3621.6298828125,CTAS,0.4618,0.0212,,
