Date,Current Ratio,Quick Ratio,Current Assets,Long-term debt to equity ratio,Share Holder Equity,Debt to Equity Ratio,Percentage of net profit to sale,Percentage of operating profit to sale,Percentage of Gross profit to sale,ROA,ROE,EPS,P/E,P/S,Stock book value,Stock Price,ROI,MarketReturn,Company,RealReturn,Risk,RealReturnClass,RiskClass
2016-03-31,2.87,2.67,20157.0,9993.0,29637.0,0.3372,0.217,0.2422,0.5853,0.0965,0.1577,0.78,13.1,3.0,2.15,44.65,0.1333,2059.739990234375,QCOM,0.6930967989040002,7.218039900139093,high,high
2022-03-31,1.32,1.23,30121.0,37450.0,31645.0,1.1834,0.1331,0.1545,0.7962,0.0576,0.1763,0.59,25.9,3.46,4.91,73.04,0.0964,4530.41015625,BMY,0.146668964204,8.761923304845803,low,high
2021-12-31,1.52,1.43,33262.0,39605.0,36006.0,1.1,0.1508,0.1746,0.7857,0.0631,0.1892,1.07,25.72,3.44,4.88,72.52,0.1031,4766.18017578125,BMY,-0.0048745718350001,8.852412100664994,low,high
2021-09-30,1.47,1.36,31443.0,39677.0,37284.0,1.0642,-0.1189,-0.0926,0.7692,-0.0478,-0.1444,0.69,19.53,2.96,3.68,60.93,-0.0519,4307.5400390625,BMY,-0.1393802389,0.2961418578992173,low,low
2021-06-30,1.54,1.42,29161.0,42503.0,36874.0,1.1527,-0.1144,-0.0926,0.7588,-0.0435,-0.1249,0.47,0.0,2.87,3.44,57.82,-0.0485,4297.5,BMY,-0.161256556,1.664582029619848,low,high
2021-03-31,1.56,1.45,27111.0,44505.0,37673.0,1.1814,-0.1453,-0.0943,0.7442,-0.0513,-0.1422,0.89,0.0,3.28,3.87,64.28,-0.046,3972.889892578125,BMY,-0.0856241991999998,5.870232817643038,low,high
2020-12-31,1.58,1.47,30192.0,48336.0,37882.0,1.276,-0.212,-0.1616,0.7231,-0.0719,-0.1926,-4.43,0.0,3.22,3.6,60.73,-0.076,3756.070068359375,BMY,-0.0111514531599997,6.385861988277959,low,high
2020-09-30,1.68,1.58,34277.0,41364.0,50230.0,0.8235,-0.0011,0.0876,0.7118,-0.0003,-0.0009,0.82,0.0,3.16,3.47,59.22,0.0373,3363.0,BMY,0.1127756699180002,0.414769012021551,low,low
2020-06-30,1.47,1.37,34343.0,41853.0,49160.0,0.8514,-0.0161,0.0729,0.6947,-0.0051,-0.0134,-0.04,0.0,3.06,2.55,56.68,0.0317,3100.2900390625,BMY,0.1801451021660001,3.737258353392229,low,high
2020-03-31,1.66,1.51,31853.0,42844.0,49977.0,0.8573,0.0308,0.0868,0.6802,0.0103,0.0281,-0.34,0.0,3.12,2.52,54.86,0.0398,2584.590087890625,BMY,0.3887895401180001,8.851796427844462,medium,high
2019-12-31,1.6,1.37,29354.0,43387.0,51698.0,0.8392,0.1315,0.1903,0.691,0.0496,0.1363,-0.73,63.68,3.05,2.34,51.58,0.1001,3230.780029296875,BMY,0.7295091128089999,9.787039048319636,high,high
2019-09-30,3.83,3.72,40191.0,24390.0,17754.0,1.3738,0.2339,0.2734,0.7023,0.124,0.3571,0.83,26.93,3.74,2.54,58.99,0.2141,2976.739990234375,BMY,1.067833229777,5.3519840557809335,high,high
2019-06-30,3.88,3.75,37716.0,24433.0,16151.0,1.5128,0.26,0.3113,0.7043,0.1563,0.4181,0.87,13.32,3.13,4.24,46.22,0.2949,2941.760009765625,BMY,1.2383217449740005,1.147359286942558,high,medium
2019-03-31,1.93,1.79,17093.0,5635.0,15317.0,0.3679,0.2209,0.2649,0.712,0.1511,0.37,1.04,10.78,2.81,4.15,40.97,0.3153,2834.39990234375,BMY,1.2040961132260004,2.2898544349659717,high,high
2018-12-31,1.66,1.55,17716.0,5646.0,14127.0,0.3997,0.2181,0.2645,0.7134,0.1464,0.3699,0.71,13.52,3.0,4.56,42.73,0.3142,2506.85009765625,BMY,1.0370251921520004,4.965047834613477,high,high
2018-09-30,1.53,1.4,14869.0,5687.0,13750.0,0.4136,0.065,0.2342,0.7069,0.0431,0.1125,1.16,15.23,3.35,5.3,46.13,0.2751,2913.97998046875,BMY,0.928679384108,2.9756175829565192,high,high
2018-06-30,1.41,1.28,13874.0,5671.0,12418.0,0.4567,0.0174,0.1934,0.7042,0.0113,0.0289,0.23,62.21,4.08,6.5,54.74,0.2156,2718.3701171875,BMY,0.8811846521960001,1.639949186204661,high,high
2018-03-31,1.52,1.39,14649.0,5775.0,12906.0,0.4475,0.0437,0.2355,0.699,0.0274,0.0675,0.91,210.67,3.69,6.37,48.45,0.2443,2640.8701171875,BMY,0.9381339736839998,0.4859012245302546,high,medium
2017-12-31,1.55,1.43,14854.0,6975.0,11847.0,0.5888,0.0485,0.247,0.7105,0.0301,0.0718,-1.4,98.26,4.31,6.97,55.03,0.2437,2673.610107421875,BMY,0.97894335254,1.3671990832842642,high,high
2017-09-30,1.59,1.46,15048.0,6982.0,14914.0,0.4682,0.2056,0.2683,0.7171,0.1262,0.2791,0.51,89.78,4.22,7.27,52.97,0.2524,2519.360107421875,BMY,1.0452953166800003,1.6525838354931737,high,high
2017-06-30,1.59,1.45,14324.0,6911.0,14821.0,0.4663,0.2266,0.2913,0.726,0.1371,0.2984,0.56,21.56,4.42,6.01,54.76,0.2705,2423.409912109375,BMY,1.0799170515200005,0.7861933604400376,high,medium
2017-03-31,1.6,1.44,13615.0,7237.0,14535.0,0.4979,0.2422,0.3113,0.7404,0.1452,0.3133,0.94,17.29,3.92,5.26,47.54,0.2854,2362.719970703125,BMY,0.9759621260800002,4.227166111395829,high,high
2016-12-31,1.55,1.41,13704.0,5716.0,16347.0,0.3497,0.2294,0.3045,0.7442,0.1349,0.2887,0.53,15.99,3.87,5.22,46.06,0.2736,2238.830078125,BMY,0.8133226419200004,4.834307947714267,high,high
2016-09-30,1.47,1.3,13204.0,5836.0,15781.0,0.3698,0.1822,0.2392,0.7556,0.1034,0.225,0.72,18.56,4.25,5.01,49.18,0.207,2168.27001953125,BMY,0.57512471636,5.206428718421101,medium,high
2016-06-30,1.56,1.38,12298.0,6581.0,15078.0,0.4365,0.1629,0.2184,0.7555,0.0895,0.1935,0.69,22.09,4.1,4.75,45.06,0.1796,2098.860107421875,BMY,0.428704672304,4.600032608580074,medium,high
2016-03-31,1.48,1.3,11215.0,6593.0,14551.0,0.4531,0.0931,0.1351,0.7567,0.0494,0.1057,0.71,35.32,5.86,6.78,61.46,0.1063,2059.739990234375,BMY,0.343558912332,0.7653975002136687,medium,medium
2015-12-31,1.3,1.15,10415.0,6550.0,14424.0,0.4541,0.0945,0.1254,0.7639,0.0485,0.1032,-0.12,54.75,5.26,6.06,53.11,0.0948,2043.93994140625,BMY,0.3474451895799997,0.8429907077384261,medium,medium
2015-09-30,1.81,1.65,12926.0,6632.0,15273.0,0.4342,0.1074,0.1468,0.7627,0.0542,0.1159,0.42,58.61,5.75,6.55,56.85,0.1093,1920.030029296875,BMY,0.3858451620999998,0.9584536156399712,medium,medium
2015-06-30,1.76,1.58,13056.0,6615.0,15291.0,0.4326,0.1093,0.1494,0.766,0.0539,0.1171,-0.08,45.9,4.92,5.29,48.66,0.1095,2063.110107421875,BMY,0.3809729037999998,1.090428050507384,medium,medium
2015-03-31,1.94,1.75,14925.0,7127.0,15689.0,0.4543,0.1399,0.1765,0.7634,0.0671,0.1471,0.71,50.52,5.51,5.86,54.05,0.126,2067.889892578125,BMY,0.4251590579999997,1.9805386472708209,medium,high
2014-12-31,1.73,1.54,14608.0,7242.0,14983.0,0.4833,0.1262,0.1499,0.7524,0.0598,0.1312,0.01,38.59,5.4,5.51,52.09,0.1054,2058.89990234375,BMY,0.4409800955,2.1236839061718515,medium,high
2014-09-30,1.75,1.56,14177.0,7267.0,15201.0,0.4781,0.1692,0.2061,0.7361,0.0782,0.1772,0.43,39.73,5.01,5.26,47.68,0.145,1972.2900390625,BMY,0.49299303725,0.3842308333974937,medium,low
2014-06-30,1.8,1.59,14062.0,7372.0,15379.0,0.4794,0.1659,0.1925,0.7281,0.0755,0.1767,0.2,25.02,4.23,4.43,40.79,0.1385,1960.22998046875,BMY,0.4803449739649998,0.5106858133921481,medium,medium
2014-03-31,1.86,1.64,14014.0,7367.0,15531.0,0.4743,0.1767,0.1957,0.7236,0.0797,0.1932,0.56,23.69,3.94,4.12,38.37,0.1453,1872.3399658203125,BMY,0.4600609321609998,1.122140811128444,medium,medium
2013-12-31,1.52,1.4,18916.0,7981.0,15236.0,0.5238,0.1564,0.1764,0.7181,0.0695,0.1767,0.43,23.45,4.15,4.33,40.81,0.1353,1848.3599853515625,BMY,0.4176091474400001,1.1658044432922705,medium,medium
2013-09-30,1.28,1.09,10627.0,6532.0,14714.0,0.4439,0.1711,0.1571,0.726,0.0762,0.1957,0.42,26.94,4.23,4.5,41.75,0.1229,1681.550048828125,BMY,0.42035621,1.2794660344586466,medium,medium
2013-06-30,1.26,1.04,10486.0,6442.0,14373.0,0.4482,0.0859,0.1448,0.7322,0.0377,0.0977,0.32,21.46,3.7,3.99,35.84,0.112,1606.280029296875,BMY,0.51838596,4.549948717659719,medium,high
2013-03-31,1.2,0.99,10076.0,6522.0,13699.0,0.4761,0.0905,0.1739,0.7303,0.042,0.1029,0.37,41.88,3.62,3.91,34.34,0.1375,1569.18994140625,BMY,0.7136460249999996,5.879883785699622,high,high
2012-12-31,1.15,0.95,9521.0,6568.0,13638.0,0.4816,0.1112,0.2366,0.7384,0.0576,0.1315,0.57,35.66,3.25,3.75,31.38,0.2004,1426.18994140625,BMY,0.9686968135999996,5.320613999655806,high,high
2012-09-30,1.13,0.93,9278.0,6608.0,13900.0,0.4754,0.0998,0.2846,0.7404,0.0567,0.122,-0.43,21.36,2.36,2.94,24.57,0.255,1440.6700439453125,BMY,1.1945294954,4.196931418707404,high,high
2012-06-30,1.58,1.36,11013.0,5209.0,15812.0,0.3294,0.1739,0.3206,0.7403,0.1104,0.2214,0.38,23.11,2.27,2.98,25.19,0.3068,1362.1600341796875,BMY,1.317982708448,1.5755316562989137,high,high
2012-03-31,1.63,1.43,11765.0,5270.0,16246.0,0.3244,0.1777,0.3388,0.7413,0.1182,0.2361,0.64,12.77,2.22,2.81,26.57,0.3381,1408.469970703125,BMY,1.3428157034880002,0.8931032041893794,high,medium
2011-12-31,1.97,1.79,15318.0,5376.0,15867.0,0.3388,0.1742,0.3286,0.7365,0.116,0.2301,0.51,11.12,1.97,2.56,24.7,0.3256,1257.5999755859375,BMY,1.294317089792,0.777002788497786,high,medium
2011-09-30,2.03,1.85,14869.0,5437.0,16436.0,0.3308,0.1589,0.3281,0.7299,0.1056,0.2072,0.56,11.88,2.06,2.71,25.53,0.3208,1131.4200439453125,BMY,1.2468938186239995,1.131194059390341,high,medium
2011-06-30,1.99,1.79,14775.0,5332.0,16145.0,0.3303,0.1623,0.3277,0.7289,0.1052,0.208,0.52,11.66,1.85,2.31,22.51,0.3104,1320.6400146484375,BMY,1.1790174835519998,1.4823292481766657,high,high
2011-03-31,1.97,1.77,13296.0,5276.0,15901.0,0.3318,0.1692,0.3268,0.7301,0.1067,0.2116,0.57,10.82,1.76,2.19,20.77,0.2982,1325.8299560546875,BMY,1.104022300014,1.6457318534115264,high,high
2010-12-31,1.97,1.79,13273.0,5328.0,15638.0,0.3407,0.1586,0.3116,0.7292,0.0991,0.1984,0.28,9.71,1.64,2.0,18.74,0.2809,1257.6400146484375,BMY,1.051186737712,0.8921322771876387,high,medium
2010-09-30,2.29,2.07,14376.0,6479.0,15857.0,0.4086,0.5476,0.2953,0.7271,0.3409,0.6917,0.55,10.23,1.62,1.99,18.31,0.2653,1141.199951171875,BMY,1.02652573704,0.0152752523165203,high,low
2022-03-31,2.13,1.73,62568.0,32788.0,103136.0,0.3179,0.3168,0.2587,0.5432,0.1476,0.2634,1.98,6.75,2.14,1.61,40.61,0.1585,4530.41015625,INTC,0.5771631323000004,0.7836027905344208,medium,medium
2021-12-31,2.13,1.74,58558.0,33510.0,95391.0,0.3513,0.2514,0.2462,0.5545,0.1239,0.2267,1.13,8.17,2.59,1.95,49.16,0.1606,4766.18017578125,INTC,0.6026210093600002,0.8630952052545148,medium,medium
2021-09-30,2.07,1.74,61304.0,35610.0,90087.0,0.3953,0.2689,0.2593,0.5627,0.1348,0.2511,1.67,10.43,2.62,2.16,50.7,0.173,4307.5400390625,INTC,0.6267859823599999,0.2722131517763262,medium,low
2021-06-30,1.99,1.63,49372.0,31714.0,85207.0,0.3722,0.2391,0.26,0.5559,0.123,0.2315,1.24,10.11,2.74,2.35,52.09,0.1772,4297.5,INTC,0.6746326289,1.7239779580957522,high,high
2021-03-31,1.9,1.54,45773.0,33237.0,79807.0,0.4165,0.2393,0.2617,0.5462,0.1237,0.2344,0.82,12.12,2.92,2.6,54.53,0.1781,3972.889892578125,INTC,0.73750959305,2.210754019182896,high,high
2020-12-31,1.91,1.57,47249.0,33897.0,81038.0,0.4183,0.2684,0.3041,0.5601,0.1397,0.2663,1.42,13.89,3.34,3.13,61.79,0.2075,3756.070068359375,INTC,0.8298346083499999,1.6673032117764304,high,high
2020-09-30,1.66,1.24,36785.0,36059.0,74554.0,0.4837,0.281,0.3149,0.5652,0.1508,0.2828,1.02,9.68,2.62,2.4,47.82,0.2214,3363.0,INTC,0.880297127984,1.1171839597845998,high,medium
2020-06-30,1.98,1.58,44390.0,36093.0,82010.0,0.4401,0.2997,0.329,0.5788,0.1659,0.3052,1.19,9.68,2.73,2.71,49.34,0.2407,3100.2900390625,INTC,0.8784497753119995,1.1864653387267576,high,medium
2020-03-31,1.74,1.35,41501.0,36455.0,76354.0,0.4774,0.3002,0.3288,0.5951,0.1657,0.3001,1.31,10.43,3.14,2.94,56.63,0.2408,2584.590087890625,INTC,0.8413561833919996,1.3200505040843438,high,medium
2019-12-31,1.4,1.01,31239.0,25308.0,77504.0,0.3265,0.2925,0.3062,0.5856,0.1587,0.2803,1.57,9.87,2.98,2.82,50.94,0.2202,3230.780029296875,INTC,0.8196896776879998,0.5033222956847168,high,medium
2019-09-30,1.2,0.85,29957.0,23707.0,74242.0,0.3193,0.2746,0.3048,0.5892,0.1482,0.2601,1.35,11.88,3.5,3.1,56.06,0.2162,2976.739990234375,INTC,0.843401418284,0.9950041875958772,high,medium
2019-06-30,1.48,1.04,29239.0,25089.0,74947.0,0.3348,0.2805,0.3177,0.6046,0.1529,0.2681,0.92,11.27,3.1,2.81,48.0,0.2262,2941.760009765625,INTC,0.882355057858,0.7938723658960131,high,medium
2019-03-31,1.54,1.13,29060.0,25737.0,73661.0,0.3494,0.2904,0.3249,0.6083,0.1608,0.284,0.87,10.33,2.9,2.62,44.3,0.2361,2834.39990234375,INTC,0.8990877850890002,0.3100537587795604,high,low
2018-12-31,1.73,1.3,28787.0,25098.0,74563.0,0.3366,0.2972,0.3291,0.6173,0.1649,0.2942,1.12,11.17,3.25,3.0,49.39,0.2419,2506.85009765625,INTC,0.863137090023,1.5658011793753817,high,high
2018-09-30,1.51,1.13,29590.0,24823.0,71483.0,0.3473,0.2191,0.3253,0.6252,0.1199,0.2162,1.38,9.57,2.86,2.6,42.89,0.2371,2913.97998046875,INTC,0.795476664256,2.029885054216946,high,high
2018-06-30,1.57,1.15,27603.0,24632.0,70047.0,0.3516,0.2006,0.3068,0.6189,0.1053,0.1897,1.05,13.38,2.95,2.74,42.95,0.2127,2718.3701171875,INTC,0.7297300852479998,1.0913447362466788,high,medium
2018-03-31,1.59,1.23,31630.0,24770.0,70165.0,0.353,0.1732,0.295,0.6195,0.0885,0.1592,0.93,16.2,3.25,2.95,44.87,0.1968,2640.8701171875,INTC,0.6952125062399999,0.4178915329763606,high,low
2017-12-31,1.69,1.29,29500.0,25037.0,69019.0,0.3628,0.153,0.2876,0.623,0.0787,0.1394,-0.14,20.32,3.52,3.1,46.75,0.1918,2673.610107421875,INTC,0.6810479632399999,0.254230866208911,high,low
2017-09-30,1.6,1.27,33154.0,27498.0,70936.0,0.3876,0.2231,0.2803,0.6196,0.1159,0.2032,0.94,20.79,3.18,2.79,41.16,0.1885,2519.360107421875,INTC,0.6414125816599998,1.3853639714289283,high,high
2017-06-30,2.16,1.83,40617.0,27855.0,68625.0,0.4059,0.206,0.271,0.622,0.1098,0.192,0.58,11.8,2.64,2.23,33.76,0.1868,2423.409912109375,INTC,0.592936703144,1.710389819115318,medium,high
2017-03-31,1.69,1.42,36058.0,20678.0,66844.0,0.3093,0.1857,0.2347,0.6161,0.0996,0.1745,0.61,11.37,2.34,2.03,29.69,0.1637,2362.719970703125,INTC,0.5439459804739999,0.7014983962918239,medium,medium
2016-12-31,1.75,1.48,35508.0,20649.0,66226.0,0.3118,0.1737,0.2211,0.6101,0.0936,0.1638,0.74,13.7,2.54,2.22,31.51,0.1534,2238.830078125,INTC,0.5278922326320001,0.1556705923844759,medium,low
2016-09-30,1.8,1.52,36216.0,24043.0,63115.0,0.3809,0.179,0.2183,0.6159,0.0967,0.1681,0.69,14.91,2.58,2.25,31.46,0.1503,2168.27001953125,INTC,0.5624665236600002,1.64961611695974,medium,high
2016-06-30,1.67,1.36,31188.0,24053.0,61367.0,0.392,0.1784,0.2186,0.6148,0.0973,0.1678,0.27,15.33,2.74,2.44,32.49,0.1516,2098.860107421875,INTC,0.6161198555599998,1.976419321230525,medium,high
2016-03-31,1.56,1.24,27397.0,21775.0,61174.0,0.356,0.2039,0.248,0.6233,0.1159,0.1936,0.42,13.54,2.41,2.16,28.02,0.1795,2059.739990234375,INTC,0.6851656152800001,1.0651916885393615,high,medium
2015-12-31,2.45,2.12,38320.0,20036.0,61085.0,0.328,0.2063,0.2529,0.6265,0.1202,0.1979,0.73,11.66,2.38,2.11,27.39,0.1898,2043.93994140625,INTC,0.7324559771840002,1.1402338941345915,high,medium
2015-09-30,2.4,2.07,36205.0,20059.0,57097.0,0.3513,0.2079,0.2566,0.6292,0.1238,0.2034,0.64,12.36,2.56,2.24,28.92,0.2008,1920.030029296875,INTC,0.7826910849440003,1.1750035460939388,high,medium
2015-06-30,1.97,1.62,26710.0,12116.0,57695.0,0.21,0.2113,0.2625,0.6345,0.1288,0.208,0.55,10.73,2.25,2.08,25.1,0.2126,2063.110107421875,INTC,0.810304387892,0.5875655991745367,high,medium
2015-03-31,1.76,1.47,26466.0,12112.0,54924.0,0.2205,0.2105,0.2765,0.6393,0.1293,0.2081,0.41,10.65,2.27,2.07,25.14,0.2243,2067.889892578125,INTC,0.7974653496799999,1.0592922165295098,high,medium
2014-12-31,1.73,1.47,27730.0,12059.0,55865.0,0.2159,0.2095,0.2747,0.6374,0.1278,0.2042,0.72,10.87,2.31,2.22,25.66,0.2194,2058.89990234375,INTC,0.7457862021600001,1.515068755315525,high,high
2014-09-30,1.85,1.57,27509.0,12103.0,56073.0,0.2158,0.194,0.2627,0.6285,0.1164,0.1842,0.66,12.69,2.69,2.51,29.57,0.204,1972.2900390625,INTC,0.6845104522400001,1.371750706214507,high,high
2014-06-30,2.37,2.05,29006.0,13180.0,59247.0,0.2225,0.1911,0.2487,0.6217,0.1124,0.1784,0.55,13.42,2.61,2.44,28.19,0.1891,1960.22998046875,INTC,0.6526110848720001,0.6322183167229497,high,medium
2014-03-31,2.26,1.98,30554.0,13172.0,58038.0,0.227,0.1797,0.2322,0.6063,0.1055,0.1685,0.38,12.3,2.35,2.07,24.84,0.1766,1872.3399658203125,INTC,0.6401028855920001,0.2402082429892868,high,low
2013-12-31,2.37,2.06,32084.0,13165.0,58256.0,0.226,0.1825,0.2332,0.598,0.1094,0.1759,0.52,11.06,1.99,1.76,20.58,0.1812,1848.3599853515625,INTC,0.6646361261039999,0.7842406093370412,high,medium
2013-09-30,2.26,1.93,31350.0,13157.0,55452.0,0.2373,0.1808,0.2273,0.5877,0.1101,0.1788,0.58,10.9,1.98,1.75,20.49,0.1801,1681.550048828125,INTC,0.7215708530719998,2.1102211574461407,high,high
2013-06-30,2.55,2.15,29048.0,13150.0,53840.0,0.2442,0.1813,0.2338,0.5899,0.1158,0.1846,0.39,9.69,1.75,1.61,17.93,0.1942,1606.280029296875,INTC,0.8295246223520001,2.9986163475843317,high,high
2013-03-31,2.43,2.06,28677.0,13143.0,51194.0,0.2567,0.1945,0.2518,0.6027,0.1313,0.2058,0.4,10.15,1.84,1.74,18.77,0.2216,1569.18994140625,INTC,0.981806273216,3.605666836152967,high,high
2012-12-31,2.43,2.06,31358.0,13136.0,51203.0,0.2565,0.2063,0.2744,0.6215,0.1453,0.2246,0.48,8.38,1.63,1.62,16.76,0.2541,1426.18994140625,INTC,1.133978365904,3.107297861486731,high,high
2012-09-30,1.93,1.48,23014.0,7100.0,49269.0,0.1441,0.2213,0.2992,0.6379,0.1643,0.2495,0.58,7.35,1.52,1.51,15.66,0.2936,1440.6700439453125,INTC,1.2546219079999998,1.6090162626068545,high,high
2012-06-30,2.45,1.98,25785.0,7093.0,48779.0,0.1454,0.2273,0.3122,0.638,0.1734,0.2643,0.54,7.44,1.66,1.72,17.03,0.3154,1362.1600341796875,INTC,1.3330526329999994,1.1657329597010329,high,medium
2012-03-31,2.13,1.75,25421.0,7088.0,46760.0,0.1516,0.2316,0.3169,0.6315,0.1791,0.2671,0.53,8.42,1.93,2.04,19.86,0.325,1408.469970703125,INTC,1.3587704855,0.6887912117131959,high,medium
2011-12-31,2.15,1.81,25872.0,7084.0,45911.0,0.1543,0.2397,0.3237,0.6251,0.1894,0.2752,0.64,8.81,2.06,2.23,20.8,0.3386,1257.5999755859375,INTC,1.3544979955640004,0.8010201828501791,high,medium
2011-09-30,2.24,1.91,26698.0,7076.0,46117.0,0.1534,0.2475,0.3277,0.6246,0.1924,0.2664,0.65,7.45,1.79,1.94,17.8,0.3299,1131.4200439453125,INTC,1.336205167868,0.3819685850956875,high,low
2011-06-30,2.23,1.84,23102.0,2090.0,48723.0,0.0429,0.2529,0.3355,0.63,0.1918,0.2536,0.54,6.63,1.66,1.72,15.53,0.3226,1320.6400146484375,INTC,1.3209220751839998,0.3704051835490442,high,low
2011-03-31,1.97,1.62,22795.0,2083.0,47349.0,0.044,0.2638,0.353,0.6464,0.1973,0.256,0.56,7.23,1.85,1.73,15.97,0.3282,1325.8299560546875,INTC,1.2844218641120002,1.367674425195314,high,high
2010-12-31,3.39,2.99,31611.0,2077.0,49430.0,0.042,0.2628,0.3573,0.6531,0.1933,0.2467,0.55,6.62,1.77,1.63,14.43,0.3212,1257.6400146484375,INTC,1.2037567644079998,1.995252699116914,high,high
2010-09-30,3.34,2.95,29499.0,2073.0,47696.0,0.0435,0.2472,0.3291,0.6534,0.1861,0.2373,0.52,7.28,1.95,1.66,14.92,0.3018,1141.199951171875,INTC,1.0017624076339997,5.378441533877013,high,high
2022-06-30,0.81,0.0,1276458.0,153337.0,181689.0,0.844,0.2103,0.2956,0.9477,0.0085,0.0888,0.74,12.62,2.19,0.9,43.28,0.0677,3785.3798828125,WFC,0.2435207108029999,0.6658328118479394,low,medium
2022-03-31,0.8,0.0,1295239.0,160689.0,190110.0,0.8452,0.2389,0.3424,0.9552,0.01,0.1026,0.88,11.42,1.98,1.01,48.19,0.0787,4530.41015625,WFC,0.2450347849099996,0.5910160742314879,low,medium
2021-12-31,0.82,0.0,1303558.0,162982.0,191071.0,0.853,0.2458,0.3506,0.9525,0.0104,0.1062,1.38,10.02,2.41,0.97,47.5,0.0797,4766.18017578125,WFC,0.2228741583499998,1.0105938848023963,low,medium
2021-09-30,0.82,0.0,1289795.0,179656.0,193127.0,0.9302,0.2201,0.3194,0.9474,0.0091,0.0938,1.17,9.54,2.38,0.96,45.76,0.069,4307.5400390625,WFC,0.1583156448499998,2.445465190919715,low,high
2021-06-30,0.83,0.0,1319097.0,183312.0,188348.0,0.9733,0.1944,0.2802,0.9418,0.0082,0.0849,1.38,10.79,2.34,0.95,44.47,0.0595,4297.5,WFC,0.0941694463699998,2.5789985136353475,low,high
2021-03-31,0.84,0.0,1310884.0,212950.0,185712.0,1.1467,0.0742,0.1106,0.9284,0.0031,0.0326,1.02,12.74,2.25,0.84,38.28,0.0227,3972.889892578125,WFC,0.04253332337,0.7535914012248283,low,medium
2020-12-31,0.85,0.0,1314950.0,215711.0,182032.0,1.185,0.0217,0.0487,0.9032,0.0009,0.0098,0.73,26.4,1.96,0.66,29.48,0.0098,3756.070068359375,WFC,0.03397042133,0.268886593194975,low,low
2020-09-30,0.87,0.0,1366394.0,230921.0,180122.0,1.282,0.017,0.0444,0.8733,0.0008,0.0081,0.7,71.9,1.48,0.52,22.86,0.0095,3363.0,WFC,0.07062732476,1.9604166223875308,low,high
2020-06-30,0.88,0.0,1339957.0,237342.0,183330.0,1.2946,0.0279,0.0636,0.845,0.0013,0.0141,-1.01,61.79,1.09,0.57,24.79,0.0143,3100.2900390625,WFC,0.1237609839680002,2.319403658989382,low,high
2020-03-31,0.87,0.0,1300156.0,228191.0,187984.0,1.2139,0.1257,0.1933,0.8252,0.0065,0.066,0.01,28.5,1.13,0.61,27.24,0.0456,2584.590087890625,WFC,0.1745036173760001,0.8231038816577161,low,medium
2019-12-31,0.87,0.0,1303075.0,230651.0,194416.0,1.1864,0.1713,0.2423,0.8216,0.0094,0.0927,0.67,9.63,1.18,1.11,50.53,0.0596,3230.780029296875,WFC,0.1948350208520002,0.2236813209307688,low,low
2019-09-30,0.86,0.0,1311119.0,241476.0,200037.0,1.2072,0.2011,0.2475,0.8214,0.011,0.1068,0.92,12.57,2.14,1.03,46.93,0.0601,2976.739990234375,WFC,0.1987817201469999,0.1928730152198597,low,low
2019-06-30,0.89,0.0,1272350.0,236339.0,198733.0,1.1892,0.217,0.2645,0.8299,0.0119,0.1132,1.3,10.14,2.04,0.96,43.55,0.0637,2941.760009765625,WFC,0.201834932716,0.0458257569495591,low,low
2019-03-31,0.88,0.0,1283985.0,229044.0,197066.0,1.1623,0.2098,0.2632,0.8413,0.0114,0.1071,1.2,9.0,1.96,1.0,44.05,0.0631,2834.39990234375,WFC,0.1985583309439997,0.1250333288900736,low,low
2018-12-31,0.88,0.0,1261451.0,221323.0,199679.0,1.1084,0.2047,0.2651,0.855,0.0109,0.1023,1.21,9.75,2.06,0.97,41.62,0.0628,2506.85009765625,WFC,0.19280849792,0.2411085509336676,low,low
2018-09-30,0.87,0.0,1268224.0,219284.0,206069.0,1.0641,0.2062,0.2589,0.8704,0.0109,0.1011,1.13,9.37,2.01,1.11,47.1,0.0608,2913.97998046875,WFC,0.18932928608,0.1410673597966585,low,low
2018-06-30,0.88,0.0,1294271.0,227302.0,205910.0,1.1039,0.1955,0.254,0.8808,0.0101,0.0938,0.98,10.73,2.3,1.16,49.31,0.058,2718.3701171875,WFC,0.1900019836399999,0.1699999999999999,low,low
2018-03-31,0.88,0.0,1320563.0,225020.0,208079.0,1.0814,0.2033,0.2658,0.8928,0.0104,0.097,0.96,12.03,2.47,1.1,46.27,0.0597,2640.8701171875,WFC,0.200349826976,0.3932344508474975,low,low
2017-12-31,0.88,0.0,1341676.0,238893.0,206824.0,1.1551,0.2103,0.2801,0.9043,0.0106,0.0998,1.16,11.04,2.34,1.25,53.24,0.0614,2673.610107421875,WFC,0.2120169055999998,0.4386342439892262,low,low
2017-09-30,0.91,0.0,1339874.0,238869.0,206145.0,1.1587,0.2045,0.3151,0.9131,0.0102,0.0965,0.83,13.08,2.74,1.15,48.07,0.0672,2519.360107421875,WFC,0.2219514704,0.1646207763315436,low,low
2017-06-30,0.91,0.0,1374083.0,256468.0,202489.0,1.2666,0.2173,0.3324,0.9237,0.0107,0.1023,1.08,12.42,2.52,1.16,47.94,0.07,2423.409912109375,WFC,0.2273330033000002,0.1069267662156362,low,low
